,Cost,interations
0,16,0
1,17,1
2,17,2
3,16,3
4,16,4
5,16,5
6,15,6
7,15,7
8,15,8
9,16,9
10,15,10
11,14,11
12,14,12
13,14,13
14,13,14
15,14,15
16,13,16
17,14,17
18,13,18
19,12,19
20,11,20
21,10,21
22,9,22
23,8,23
24,8,24
25,7,25
26,6,26
27,11,27
28,9,28
29,14,29
30,8,30
31,7,31
32,10,32
33,8,33
34,12,34
35,14,35
36,16,36
37,14,37
38,7,38
39,6,39
40,13,40
41,6,41
42,13,42
43,12,43
44,5,44
45,12,45
46,11,46
47,11,47
48,15,48
49,15,49
50,11,50
51,16,51
52,13,52
53,10,53
54,14,54
55,15,55
56,15,56
57,12,57
58,12,58
59,14,59
60,14,60
61,14,61
62,11,62
63,15,63
64,13,64
65,14,65
66,12,66
67,10,67
68,17,68
69,14,69
70,8,70
71,10,71
72,14,72
73,10,73
74,13,74
75,13,75
76,9,76
77,12,77
78,12,78
79,8,79
80,11,80
81,7,81
82,10,82
83,6,83
84,14,84
85,14,85
86,16,86
87,13,87
88,13,88
89,12,89
90,4,90
91,18,91
92,12,92
93,17,93
94,17,94
95,17,95
96,12,96
97,16,97
98,16,98
99,16,99
100,16,100
101,11,101
102,15,102
103,15,103
104,10,104
105,14,105
106,9,106
107,13,107
108,8,108
109,12,109
110,11,110
111,7,111
112,8,112
113,18,113
114,18,114
115,9,115
116,17,116
117,12,117
118,13,118
119,7,119
120,17,120
121,15,121
122,14,122
123,11,123
124,12,124
125,6,125
126,14,126
127,15,127
128,8,128
129,15,129
130,8,130
131,9,131
132,11,132
133,11,133
134,14,134
135,14,135
136,8,136
137,10,137
138,10,138
139,13,139
140,14,140
141,13,141
142,6,142
143,7,143
144,9,144
145,9,145
146,13,146
147,13,147
148,7,148
149,10,149
150,6,150
151,17,151
152,12,152
153,9,153
154,15,154
155,14,155
156,15,156
157,5,157
158,14,158
159,11,159
160,14,160
161,14,161
162,4,162
163,10,163
164,16,164
165,16,165
166,11,166
167,9,167
168,9,168
169,15,169
170,15,170
171,8,171
172,14,172
173,8,173
174,14,174
175,18,175
176,12,176
177,17,177
178,17,178
179,16,179
180,16,180
181,16,181
182,16,182
183,15,183
184,15,184
185,14,185
186,14,186
187,13,187
188,12,188
189,12,189
190,11,190
191,11,191
192,11,192
193,11,193
194,10,194
195,10,195
196,10,196
197,10,197
198,10,198
199,9,199
200,9,200
201,8,201
202,8,202
203,7,203
204,10,204
205,14,205
206,12,206
207,8,207
208,16,208
209,6,209
210,7,210
211,9,211
212,13,212
213,9,213
214,13,214
215,12,215
216,12,216
217,13,217
218,6,218
219,8,219
220,12,220
221,11,221
222,12,222
223,12,223
224,15,224
225,15,225
226,10,226
227,7,227
228,10,228
229,10,229
230,11,230
231,11,231
232,11,232
233,8,233
234,14,234
235,15,235
236,15,236
237,14,237
238,11,238
239,16,239
240,11,240
241,10,241
242,13,242
243,15,243
244,10,244
245,9,245
246,12,246
247,14,247
248,9,248
249,8,249
250,11,250
251,13,251
252,16,252
253,14,253
254,11,254
255,13,255
256,14,256
257,7,257
258,12,258
259,13,259
260,6,260
261,11,261
262,11,262
263,11,263
264,12,264
265,10,265
266,10,266
267,10,267
268,16,268
269,13,269
270,10,270
271,12,271
272,12,272
273,8,273
274,13,274
275,11,275
276,6,276
277,12,277
278,10,278
279,10,279
280,11,280
281,14,281
282,12,282
283,10,283
284,15,284
285,11,285
286,18,286
287,15,287
288,10,288
289,14,289
290,14,290
291,9,291
292,14,292
293,10,293
294,8,294
295,8,295
296,9,296
297,7,297
298,7,298
299,14,299
300,6,300
301,6,301
302,12,302
303,5,303
304,9,304
305,10,305
306,4,306
307,8,307
308,10,308
309,3,309
310,6,310
311,14,311
312,2,312
313,5,313
314,13,314
315,13,315
316,13,316
317,12,317
318,12,318
319,1,319
320,11,320
321,0,321
