,Cost,interations
0,21,0
1,20,1
2,20,2
3,21,3
4,21,4
5,21,5
6,22,6
7,20,7
8,21,8
9,21,9
10,20,10
11,20,11
12,21,12
13,20,13
14,20,14
15,20,15
16,20,16
17,20,17
18,19,18
19,19,19
20,19,20
21,18,21
22,18,22
23,17,23
24,18,24
25,16,25
26,16,26
27,17,27
28,15,28
29,15,29
30,15,30
31,16,31
32,14,32
33,14,33
34,15,34
35,14,35
36,14,36
37,14,37
38,14,38
39,13,39
40,13,40
41,12,41
42,12,42
43,22,43
44,21,44
45,18,45
46,13,46
47,13,47
48,21,48
49,20,49
50,17,50
51,12,51
52,12,52
53,20,53
54,20,54
55,16,55
56,16,56
57,11,57
58,17,58
59,19,59
60,20,60
61,21,61
62,17,62
63,17,63
64,16,64
65,18,65
66,19,66
67,20,67
68,16,68
69,15,69
70,22,70
71,21,71
72,18,72
73,15,73
74,21,74
75,20,75
76,21,76
77,15,77
78,20,78
79,14,79
80,14,80
81,21,81
82,13,82
83,13,83
84,20,84
85,20,85
86,12,86
87,12,87
88,12,88
89,19,89
90,20,90
91,18,91
92,19,92
93,17,93
94,18,94
95,16,95
96,20,96
97,20,97
98,19,98
99,19,99
100,19,100
101,19,101
102,18,102
103,18,103
104,18,104
105,18,105
106,18,106
107,18,107
108,17,108
109,18,109
110,16,110
111,14,111
112,14,112
113,13,113
114,13,114
115,20,115
116,20,116
117,19,117
118,21,118
119,21,119
120,16,120
121,14,121
122,18,122
123,19,123
124,18,124
125,20,125
126,20,126
127,18,127
128,15,128
129,15,129
130,15,130
131,16,131
132,16,132
133,21,133
134,14,134
135,14,135
136,15,136
137,13,137
138,14,138
139,14,139
140,14,140
141,12,141
142,20,142
143,20,143
144,13,144
145,18,145
146,19,146
147,19,147
148,19,148
149,12,149
150,18,150
151,18,151
152,18,152
153,18,153
154,18,154
155,17,155
156,17,156
157,19,157
158,16,158
159,16,159
160,16,160
161,18,161
162,18,162
163,15,163
164,15,164
165,16,165
166,14,166
167,14,167
168,14,168
169,14,169
170,15,170
171,15,171
172,13,172
173,14,173
174,14,174
175,13,175
176,14,176
177,12,177
178,15,178
179,15,179
180,14,180
181,14,181
182,20,182
183,13,183
184,19,184
185,19,185
186,19,186
187,12,187
188,18,188
189,18,189
190,18,190
191,18,191
192,18,192
193,17,193
194,18,194
195,17,195
196,16,196
197,16,197
198,15,198
199,16,199
200,14,200
201,19,201
202,20,202
203,18,203
204,20,204
205,19,205
206,21,206
207,18,207
208,18,208
209,20,209
210,17,210
211,12,211
212,16,212
213,11,213
214,15,214
215,15,215
216,10,216
217,14,217
218,14,218
219,14,219
220,14,220
221,13,221
222,13,222
223,12,223
224,12,224
225,19,225
226,10,226
227,18,227
228,18,228
229,9,229
230,17,230
231,8,231
232,16,232
233,12,233
234,13,234
235,11,235
236,12,236
237,10,237
238,9,238
239,8,239
240,8,240
241,7,241
242,6,242
243,14,243
244,19,244
245,13,245
246,14,246
247,9,247
248,8,248
249,7,249
250,13,250
251,13,251
252,18,252
253,19,253
254,19,254
255,9,255
256,6,256
257,12,257
258,12,258
259,17,259
260,18,260
261,8,261
262,5,262
263,11,263
264,11,264
265,20,265
266,12,266
267,9,267
268,17,268
269,18,269
270,10,270
271,10,271
272,19,272
273,11,273
274,21,274
275,15,275
276,16,276
277,17,277
278,9,278
279,14,279
280,18,280
281,15,281
282,16,282
283,14,283
284,17,284
285,14,285
286,15,286
287,8,287
288,10,288
289,14,289
290,15,290
291,16,291
292,13,292
293,14,293
294,18,294
295,19,295
296,14,296
297,13,297
298,14,298
299,12,299
300,13,300
301,17,301
302,18,302
303,12,303
304,11,304
305,21,305
306,20,306
307,18,307
308,12,308
309,16,309
310,17,310
311,10,311
312,20,312
313,19,313
314,13,314
315,13,315
316,11,316
317,15,317
318,12,318
319,19,319
320,18,320
321,12,321
322,10,322
323,11,323
324,18,324
325,11,325
326,9,326
327,16,327
328,16,328
329,18,329
330,19,330
331,19,331
332,17,332
333,10,333
334,8,334
335,15,335
336,15,336
337,17,337
338,12,338
339,18,339
340,16,340
341,7,341
342,14,342
343,14,343
344,16,344
345,16,345
346,22,346
347,17,347
348,15,348
349,6,349
350,13,350
351,13,351
352,15,352
353,21,353
354,16,354
355,5,355
356,12,356
357,12,357
358,14,358
359,20,359
360,20,360
361,4,361
362,4,362
363,14,363
364,19,364
365,19,365
366,19,366
367,13,367
368,13,368
369,18,369
370,12,370
371,12,371
372,12,372
373,11,373
374,18,374
375,18,375
376,10,376
377,18,377
378,17,378
379,17,379
380,17,380
381,16,381
382,16,382
383,16,383
384,16,384
385,16,385
386,15,386
387,15,387
388,12,388
389,14,389
390,14,390
391,11,391
392,13,392
393,20,393
394,10,394
395,10,395
396,12,396
397,19,397
398,19,398
399,18,399
400,18,400
401,18,401
402,18,402
403,17,403
404,17,404
405,17,405
406,18,406
407,16,407
408,16,408
409,16,409
410,16,410
411,16,411
412,17,412
413,16,413
414,17,414
415,15,415
416,15,416
417,15,417
418,16,418
419,16,419
420,14,420
421,14,421
422,14,422
423,14,423
424,15,424
425,15,425
426,14,426
427,15,427
428,13,428
429,14,429
430,14,430
431,14,431
432,13,432
433,14,433
434,13,434
435,13,435
436,16,436
437,12,437
438,16,438
439,18,439
440,21,440
441,6,441
442,15,442
443,15,443
444,16,444
445,14,445
446,19,446
447,19,447
448,17,448
449,20,449
450,17,450
451,14,451
452,17,452
453,11,453
454,13,454
455,18,455
456,18,456
457,19,457
458,16,458
459,16,459
460,21,460
461,15,461
462,16,462
463,12,463
464,17,464
465,17,465
466,15,466
467,16,467
468,14,468
469,20,469
470,16,470
471,16,471
472,14,472
473,15,473
474,19,474
475,19,475
476,21,476
477,18,477
478,18,478
479,15,479
480,22,480
481,17,481
482,17,482
483,18,483
484,18,484
485,17,485
486,14,486
487,21,487
488,16,488
489,19,489
490,16,490
491,15,491
492,15,492
