,Cost,interations
0,17,0
1,16,1
2,16,2
3,15,3
4,16,4
5,14,5
6,14,6
7,15,7
8,13,8
9,14,9
10,14,10
11,12,11
12,15,12
13,13,13
14,14,14
15,13,15
16,13,16
17,12,17
18,12,18
19,11,19
20,11,20
21,14,21
22,15,22
23,13,23
24,10,24
25,12,25
26,12,26
27,12,27
28,11,28
29,11,29
30,9,30
31,10,31
32,10,32
33,10,33
34,8,34
35,9,35
36,11,36
37,17,37
38,14,38
39,12,39
40,10,40
41,12,41
42,12,42
43,13,43
44,14,44
45,9,45
46,11,46
47,12,47
48,15,48
49,15,49
50,12,50
51,11,51
52,14,52
53,11,53
54,11,54
55,10,55
56,13,56
57,11,57
58,9,58
59,10,59
60,10,60
61,9,61
62,12,62
63,14,63
64,10,64
65,9,65
66,9,66
67,13,67
68,11,68
69,8,69
70,8,70
71,12,71
72,9,72
73,9,73
74,11,74
75,8,75
76,8,76
77,12,77
78,7,78
79,17,79
80,6,80
81,16,81
82,5,82
83,15,83
84,4,84
85,11,85
86,11,86
87,10,87
88,10,88
89,9,89
90,9,90
91,8,91
92,8,92
93,8,93
94,7,94
95,8,95
96,6,96
97,7,97
98,16,98
99,12,99
100,16,100
101,12,101
102,15,102
103,10,103
104,6,104
105,11,105
106,11,106
107,14,107
108,10,108
109,10,109
110,10,110
111,13,111
112,9,112
113,9,113
114,12,114
115,8,115
116,8,116
117,8,117
118,8,118
119,7,119
120,7,120
121,7,121
122,7,122
123,6,123
124,6,124
125,6,125
126,5,126
127,5,127
128,4,128
129,4,129
130,3,130
131,2,131
132,1,132
133,0,133
