,Cost,interations
0,17,0
1,16,1
2,16,2
3,15,3
4,14,4
5,13,5
6,16,6
7,17,7
8,14,8
9,15,9
10,15,10
11,15,11
12,18,12
13,14,13
14,17,14
15,13,15
16,13,16
17,16,17
18,16,18
19,12,19
20,12,20
21,12,21
22,15,22
23,11,23
24,11,24
25,14,25
26,14,26
27,17,27
28,17,28
29,17,29
30,16,30
31,16,31
32,16,32
33,16,33
34,15,34
35,15,35
36,15,36
37,14,37
38,14,38
39,14,39
40,13,40
41,13,41
42,12,42
43,14,43
44,11,44
45,13,45
46,15,46
47,10,47
48,14,48
49,12,49
50,12,50
51,14,51
52,14,52
53,11,53
54,13,54
55,10,55
56,12,56
57,9,57
58,11,58
59,8,59
60,10,60
61,9,61
62,8,62
63,8,63
64,7,64
65,6,65
66,9,66
67,11,67
68,9,68
69,12,69
70,8,70
71,7,71
72,12,72
73,10,73
74,8,74
75,15,75
76,14,76
77,16,77
78,13,78
79,15,79
80,16,80
81,14,81
82,14,82
83,16,83
84,12,84
85,12,85
86,13,86
87,11,87
88,11,88
89,11,89
90,12,90
91,12,91
92,10,92
93,10,93
94,10,94
95,11,95
96,9,96
97,9,97
98,17,98
99,16,99
100,14,100
101,16,101
102,7,102
103,11,103
104,8,104
105,16,105
106,15,106
107,13,107
108,6,108
109,10,109
110,7,110
111,14,111
112,12,112
113,5,113
114,13,114
115,11,115
116,14,116
117,14,117
118,12,118
119,12,119
120,11,120
121,6,121
122,13,122
123,13,123
124,17,124
125,11,125
126,10,126
127,12,127
128,12,128
129,12,129
130,10,130
131,9,131
132,11,132
133,11,133
134,10,134
135,9,135
136,8,136
137,10,137
138,16,138
139,18,139
140,8,140
141,11,141
142,10,142
143,13,143
144,9,144
145,9,145
146,18,146
147,8,147
148,8,148
149,13,149
150,7,150
151,12,151
152,6,152
153,13,153
154,5,154
155,12,155
156,12,156
157,4,157
158,15,158
159,15,159
160,14,160
161,14,161
162,14,162
163,13,163
164,13,164
165,13,165
166,13,166
167,12,167
168,12,168
169,12,169
170,11,170
171,12,171
172,11,172
173,10,173
174,11,174
175,10,175
176,10,176
177,10,177
178,12,178
179,9,179
180,14,180
181,13,181
182,13,182
183,13,183
184,12,184
185,12,185
186,11,186
187,13,187
188,10,188
189,11,189
190,4,190
191,12,191
192,17,192
193,6,193
194,12,194
195,15,195
196,14,196
197,10,197
198,10,198
199,11,199
200,16,200
201,15,201
202,14,202
203,12,203
204,13,204
205,15,205
206,9,206
207,14,207
208,15,208
209,12,209
210,16,210
211,8,211
212,8,212
213,14,213
214,14,214
215,11,215
216,15,216
217,7,217
218,7,218
219,15,219
220,13,220
221,13,221
222,6,222
223,10,223
224,12,224
225,12,225
226,5,226
227,9,227
228,14,228
229,14,229
230,4,230
231,8,231
232,6,232
233,13,233
234,3,234
235,7,235
236,11,236
237,15,237
238,2,238
239,6,239
240,10,240
241,10,241
242,14,242
243,14,243
244,1,244
245,9,245
246,9,246
247,13,247
248,0,248
