,Cost,interations
0,15,0
1,14,1
2,16,2
3,15,3
4,15,4
5,14,5
6,14,6
7,16,7
8,13,8
9,13,9
10,15,10
11,15,11
12,12,12
13,14,13
14,14,14
15,14,15
16,15,16
17,13,17
18,14,18
19,12,19
20,15,20
21,14,21
22,15,22
23,13,23
24,14,24
25,14,25
26,14,26
27,13,27
28,12,28
29,17,29
30,14,30
31,16,31
32,16,32
33,15,33
34,13,34
35,14,35
36,16,36
37,14,37
38,12,38
39,13,39
40,15,40
41,15,41
42,14,42
43,14,43
44,14,44
45,13,45
46,15,46
47,12,47
48,14,48
49,14,49
50,15,50
51,13,51
52,14,52
53,12,53
54,13,54
55,13,55
56,13,56
57,14,57
58,13,58
59,15,59
60,16,60
61,12,61
62,12,62
63,14,63
64,12,64
65,11,65
66,13,66
67,12,67
68,10,68
69,12,69
70,12,70
71,12,71
72,11,72
73,10,73
74,9,74
75,8,75
76,8,76
77,7,77
78,7,78
79,14,79
80,13,80
81,12,81
82,13,82
83,8,83
84,8,84
85,14,85
86,15,86
87,16,87
88,12,88
89,7,89
90,15,90
91,14,91
92,15,92
93,15,93
94,13,94
95,14,95
96,14,96
97,12,97
98,12,98
99,6,99
100,11,100
101,14,101
102,14,102
103,13,103
104,13,104
105,13,105
106,16,106
107,15,107
108,13,108
109,12,109
110,12,110
111,12,111
112,12,112
113,15,113
114,14,114
115,16,115
116,11,116
117,14,117
118,13,118
119,17,119
120,9,120
121,9,121
122,12,122
123,8,123
124,13,124
125,13,125
126,8,126
127,8,127
128,15,128
129,11,129
130,17,130
131,16,131
132,14,132
133,7,133
134,14,134
135,10,135
136,15,136
137,13,137
138,13,138
139,13,139
140,14,140
141,12,141
142,12,142
143,12,143
144,13,144
145,14,145
146,11,146
147,16,147
148,14,148
149,13,149
150,13,150
151,13,151
152,13,152
153,12,153
154,12,154
155,12,155
156,15,156
157,13,157
158,14,158
159,12,159
160,13,160
161,13,161
162,12,162
163,12,163
164,12,164
165,12,165
166,11,166
167,11,167
168,10,168
169,10,169
170,10,170
171,10,171
172,9,172
173,9,173
174,8,174
175,8,175
176,8,176
177,14,177
178,14,178
179,15,179
180,13,180
181,13,181
182,14,182
183,12,183
184,12,184
185,12,185
186,12,186
187,11,187
188,11,188
189,11,189
190,10,190
191,10,191
192,10,192
193,9,193
194,11,194
195,8,195
196,16,196
197,8,197
198,15,198
199,13,199
200,14,200
201,14,201
202,12,202
203,15,203
204,14,204
205,15,205
206,17,206
207,13,207
208,11,208
209,13,209
210,12,210
211,14,211
212,13,212
213,16,213
214,14,214
215,14,215
216,15,216
217,11,217
218,12,218
219,13,219
220,13,220
221,13,221
222,13,222
223,13,223
224,12,224
225,15,225
226,12,226
227,12,227
228,12,228
229,14,229
230,14,230
231,11,231
232,12,232
233,16,233
234,15,234
235,12,235
236,11,236
237,11,237
238,15,238
239,15,239
240,14,240
241,11,241
242,10,242
243,14,243
244,14,244
245,14,245
246,10,246
247,11,247
248,10,248
249,14,249
250,14,250
251,10,251
252,10,252
253,13,253
254,11,254
255,11,255
256,9,256
257,12,257
258,12,258
259,8,259
260,10,260
261,11,261
262,11,262
263,10,263
264,10,264
265,10,265
266,9,266
267,15,267
268,13,268
269,12,269
270,14,270
271,17,271
272,14,272
273,11,273
274,10,274
275,14,275
276,12,276
277,11,277
278,13,278
279,16,279
280,13,280
281,16,281
282,13,282
283,11,283
284,17,284
285,13,285
286,12,286
287,15,287
288,12,288
289,12,289
290,13,290
291,12,291
292,16,292
293,12,293
294,10,294
295,14,295
296,13,296
297,12,297
298,12,298
299,11,299
300,14,300
301,13,301
302,14,302
303,16,303
304,12,304
305,11,305
306,13,306
307,13,307
308,15,308
309,9,309
310,13,310
311,15,311
312,11,312
313,10,313
314,17,314
315,12,315
316,14,316
317,8,317
318,12,318
319,14,319
320,9,320
321,16,321
322,13,322
323,16,323
324,11,324
325,11,325
326,11,326
327,11,327
328,8,328
329,14,329
330,12,330
331,15,331
332,10,332
333,10,333
334,10,334
335,13,335
336,13,336
337,13,337
338,11,338
339,14,339
340,15,340
341,9,341
342,12,342
343,10,343
344,14,344
345,8,345
346,11,346
347,16,347
348,8,348
349,13,349
350,11,350
351,11,351
352,11,352
353,13,353
354,7,354
355,10,355
356,12,356
357,10,357
358,11,358
359,10,359
360,9,360
361,15,361
362,7,362
363,8,363
364,14,364
365,16,365
366,10,366
367,13,367
368,15,368
369,15,369
370,15,370
371,9,371
372,9,372
373,12,373
374,14,374
375,14,375
376,8,376
377,8,377
378,13,378
379,14,379
380,14,380
381,15,381
382,15,382
383,14,383
384,14,384
385,14,385
386,14,386
387,13,387
388,15,388
389,12,389
390,12,390
391,14,391
392,12,392
393,11,393
394,11,394
395,13,395
396,11,396
397,10,397
398,10,398
399,10,399
400,9,400
401,7,401
402,15,402
403,8,403
404,7,404
405,14,405
406,7,406
407,6,407
408,7,408
409,6,409
410,15,410
411,10,411
412,17,412
413,15,413
414,16,414
415,15,415
416,10,416
417,10,417
418,5,418
419,13,419
420,15,420
421,14,421
422,14,422
423,15,423
424,16,424
425,12,425
426,4,426
427,13,427
428,12,428
429,13,429
430,14,430
431,14,431
432,15,432
433,13,433
434,14,434
435,14,435
436,12,436
437,11,437
438,13,438
439,13,439
440,13,440
441,12,441
442,12,442
443,12,443
444,13,444
445,9,445
446,12,446
447,12,447
448,11,448
449,11,449
450,12,450
451,11,451
452,11,452
453,12,453
454,15,454
455,11,455
456,11,456
457,10,457
458,11,458
459,10,459
460,14,460
461,14,461
462,15,462
463,14,463
464,10,464
465,14,465
466,13,466
467,10,467
