,Cost,interations
0,8,0
1,8,1
2,8,2
3,8,3
4,7,4
5,8,5
6,8,6
7,7,7
8,7,8
9,8,9
10,8,10
11,8,11
12,7,12
13,8,13
14,8,14
15,8,15
16,7,16
17,8,17
18,8,18
19,7,19
20,7,20
21,7,21
22,7,22
23,7,23
24,8,24
25,8,25
26,8,26
27,8,27
28,7,28
29,8,29
30,8,30
31,8,31
32,8,32
33,8,33
34,7,34
35,7,35
36,7,36
37,7,37
38,6,38
39,6,39
40,7,40
41,7,41
42,7,42
43,8,43
44,7,44
45,7,45
46,7,46
47,7,47
48,7,48
49,7,49
50,8,50
51,7,51
52,6,52
53,6,53
54,7,54
55,6,55
56,8,56
57,7,57
58,7,58
59,6,59
60,8,60
61,8,61
62,7,62
63,7,63
64,8,64
65,8,65
66,8,66
67,8,67
68,6,68
69,7,69
70,7,70
71,8,71
72,8,72
73,6,73
74,6,74
75,8,75
76,8,76
77,7,77
78,7,78
79,7,79
80,8,80
81,7,81
82,8,82
83,8,83
84,7,84
85,7,85
86,8,86
87,8,87
88,8,88
89,8,89
90,7,90
91,7,91
92,7,92
93,7,93
94,8,94
95,6,95
96,8,96
97,8,97
98,6,98
99,8,99
100,8,100
101,8,101
102,7,102
103,7,103
104,7,104
105,7,105
106,7,106
107,7,107
108,7,108
109,8,109
110,8,110
111,7,111
112,8,112
113,8,113
114,8,114
115,8,115
116,7,116
117,6,117
118,8,118
119,7,119
120,8,120
121,7,121
122,8,122
123,8,123
124,7,124
125,8,125
126,6,126
127,6,127
128,7,128
129,7,129
130,8,130
131,5,131
132,8,132
133,8,133
134,6,134
135,8,135
136,6,136
137,6,137
138,6,138
139,7,139
140,7,140
141,8,141
142,7,142
143,7,143
144,7,144
145,6,145
146,8,146
147,8,147
148,8,148
149,7,149
150,7,150
151,7,151
152,6,152
153,8,153
154,8,154
155,7,155
156,7,156
157,6,157
158,7,158
159,7,159
160,8,160
161,7,161
162,7,162
163,6,163
164,5,164
165,8,165
166,8,166
167,8,167
168,7,168
169,6,169
170,8,170
171,8,171
172,8,172
173,8,173
174,6,174
175,8,175
176,7,176
177,8,177
178,7,178
179,7,179
180,6,180
181,7,181
182,6,182
183,7,183
184,8,184
185,5,185
186,6,186
187,4,187
188,8,188
189,8,189
190,8,190
191,6,191
192,6,192
193,7,193
194,8,194
195,6,195
196,8,196
197,8,197
198,6,198
199,6,199
200,8,200
201,7,201
202,7,202
203,7,203
204,8,204
205,8,205
206,6,206
207,6,207
208,8,208
209,7,209
210,8,210
211,8,211
212,5,212
213,7,213
214,8,214
215,8,215
216,8,216
217,8,217
218,6,218
219,8,219
220,5,220
221,8,221
222,8,222
223,8,223
224,8,224
225,8,225
226,8,226
227,8,227
228,6,228
229,8,229
230,8,230
231,8,231
232,8,232
233,7,233
234,8,234
235,6,235
236,7,236
237,6,237
238,8,238
239,7,239
240,8,240
241,8,241
242,8,242
243,7,243
244,6,244
245,7,245
246,7,246
247,7,247
248,5,248
249,6,249
250,7,250
251,6,251
252,6,252
253,5,253
254,4,254
255,6,255
256,8,256
257,8,257
258,8,258
259,6,259
260,8,260
261,5,261
262,4,262
263,8,263
264,8,264
265,8,265
266,7,266
267,5,267
268,7,268
269,7,269
270,8,270
271,8,271
272,8,272
273,7,273
274,7,274
275,8,275
276,7,276
277,7,277
278,7,278
279,7,279
280,8,280
281,8,281
282,7,282
283,8,283
284,8,284
285,6,285
286,7,286
287,8,287
288,8,288
289,7,289
290,6,290
291,5,291
292,8,292
293,7,293
294,8,294
295,7,295
296,7,296
297,5,297
298,6,298
299,8,299
300,6,300
301,7,301
302,8,302
303,8,303
304,8,304
305,6,305
306,8,306
307,8,307
308,7,308
309,8,309
310,6,310
311,7,311
312,8,312
313,8,313
314,7,314
315,7,315
316,6,316
317,7,317
318,8,318
319,7,319
320,8,320
321,6,321
322,5,322
323,8,323
324,8,324
325,6,325
326,8,326
327,7,327
328,8,328
329,6,329
330,5,330
331,5,331
332,8,332
333,7,333
334,7,334
335,5,335
336,8,336
337,8,337
338,7,338
339,7,339
340,7,340
341,6,341
342,7,342
343,7,343
344,6,344
345,8,345
346,5,346
347,7,347
348,8,348
349,8,349
350,7,350
351,5,351
352,8,352
353,8,353
354,8,354
355,7,355
356,7,356
357,8,357
358,4,358
359,7,359
360,6,360
361,5,361
362,8,362
363,7,363
364,7,364
365,8,365
366,5,366
367,6,367
368,8,368
369,6,369
370,7,370
371,5,371
372,8,372
373,4,373
374,8,374
375,3,375
376,8,376
377,7,377
378,7,378
379,5,379
380,6,380
381,8,381
382,7,382
383,7,383
384,8,384
385,8,385
386,7,386
387,7,387
388,8,388
389,8,389
390,6,390
391,7,391
392,8,392
393,8,393
394,7,394
395,8,395
396,8,396
397,7,397
398,8,398
399,8,399
400,8,400
401,8,401
402,8,402
403,7,403
404,7,404
405,8,405
406,5,406
407,7,407
408,7,408
409,5,409
410,7,410
411,7,411
412,7,412
413,8,413
414,8,414
415,6,415
416,6,416
417,8,417
418,8,418
419,7,419
420,7,420
421,7,421
422,7,422
423,4,423
424,6,424
425,7,425
426,7,426
427,8,427
428,7,428
429,7,429
430,8,430
431,7,431
432,4,432
433,6,433
434,7,434
435,8,435
436,8,436
437,8,437
438,7,438
439,3,439
440,8,440
