,Cost,interations
0,8,0
1,7,1
2,6,2
3,7,3
4,6,4
5,6,5
6,8,6
7,8,7
8,7,8
9,7,9
10,7,10
11,8,11
12,7,12
13,8,13
14,6,14
15,8,15
16,6,16
17,7,17
18,7,18
19,8,19
20,6,20
21,7,21
22,6,22
23,6,23
24,8,24
25,8,25
26,8,26
27,7,27
28,7,28
29,8,29
30,7,30
31,6,31
32,6,32
33,7,33
34,7,34
35,8,35
36,8,36
37,7,37
38,7,38
39,7,39
40,7,40
41,7,41
42,8,42
43,8,43
44,8,44
45,7,45
46,8,46
47,8,47
48,7,48
49,8,49
50,7,50
51,8,51
52,8,52
53,7,53
54,7,54
55,7,55
56,7,56
57,8,57
58,7,58
59,6,59
60,6,60
61,8,61
62,6,62
63,6,63
64,7,64
65,7,65
66,7,66
67,7,67
68,8,68
69,8,69
70,8,70
71,7,71
72,7,72
73,7,73
74,8,74
75,7,75
76,8,76
77,8,77
78,8,78
79,8,79
80,7,80
81,7,81
82,8,82
83,8,83
84,8,84
85,8,85
86,7,86
87,8,87
88,7,88
89,8,89
90,8,90
91,7,91
92,7,92
93,8,93
94,8,94
95,6,95
96,7,96
97,7,97
98,8,98
99,7,99
100,7,100
101,7,101
102,8,102
103,7,103
104,8,104
105,8,105
106,6,106
107,7,107
108,7,108
109,5,109
110,8,110
111,7,111
112,7,112
113,8,113
114,8,114
115,7,115
116,7,116
117,7,117
118,8,118
119,8,119
120,7,120
121,7,121
122,7,122
123,8,123
124,8,124
125,8,125
126,7,126
127,7,127
128,7,128
129,8,129
130,7,130
131,4,131
132,7,132
133,8,133
134,8,134
135,7,135
136,7,136
137,7,137
138,8,138
139,8,139
140,8,140
141,7,141
142,8,142
143,8,143
144,7,144
145,8,145
146,8,146
147,8,147
148,7,148
149,8,149
150,8,150
151,8,151
152,8,152
153,7,153
154,8,154
155,7,155
156,8,156
157,8,157
158,8,158
159,7,159
160,8,160
161,8,161
162,8,162
163,6,163
164,8,164
165,7,165
166,8,166
167,7,167
168,8,168
169,7,169
170,8,170
171,6,171
172,8,172
173,7,173
174,8,174
175,7,175
176,7,176
177,7,177
178,7,178
179,7,179
180,6,180
181,8,181
182,8,182
183,8,183
184,7,184
185,7,185
186,8,186
187,7,187
188,8,188
189,8,189
190,8,190
191,7,191
192,4,192
193,6,193
194,7,194
195,8,195
196,8,196
197,8,197
198,7,198
199,8,199
200,7,200
201,7,201
202,8,202
203,8,203
204,7,204
205,7,205
206,8,206
207,8,207
208,8,208
209,8,209
210,8,210
211,5,211
212,7,212
213,7,213
214,7,214
215,8,215
216,4,216
217,7,217
218,6,218
219,6,219
220,8,220
221,7,221
222,7,222
223,6,223
224,8,224
225,8,225
226,7,226
227,5,227
228,8,228
229,8,229
230,6,230
231,8,231
232,7,232
233,8,233
234,7,234
235,8,235
236,8,236
237,8,237
