,Cost,interations
0,7,0
1,7,1
2,7,2
3,7,3
4,7,4
5,7,5
6,8,6
7,7,7
8,8,8
9,8,9
10,7,10
11,8,11
12,8,12
13,8,13
14,7,14
15,8,15
16,7,16
17,8,17
18,8,18
19,8,19
20,8,20
21,8,21
22,8,22
23,7,23
24,8,24
25,8,25
26,8,26
27,8,27
28,8,28
29,8,29
30,8,30
31,8,31
32,7,32
33,8,33
34,6,34
35,7,35
36,7,36
37,6,37
38,8,38
39,8,39
40,8,40
41,7,41
42,7,42
43,6,43
44,8,44
45,8,45
46,7,46
47,8,47
48,7,48
49,6,49
50,8,50
51,8,51
52,8,52
53,8,53
54,8,54
55,7,55
56,8,56
57,8,57
58,8,58
59,8,59
60,6,60
61,8,61
62,8,62
63,8,63
64,8,64
65,7,65
66,8,66
67,8,67
68,7,68
69,7,69
70,8,70
71,8,71
72,6,72
73,8,73
74,8,74
75,8,75
76,8,76
77,7,77
78,7,78
79,8,79
80,8,80
81,7,81
82,7,82
83,6,83
84,8,84
85,8,85
86,6,86
87,8,87
88,7,88
89,6,89
90,7,90
91,8,91
92,8,92
93,8,93
94,8,94
95,8,95
96,8,96
97,8,97
98,7,98
99,7,99
100,7,100
101,8,101
102,8,102
103,8,103
104,8,104
105,8,105
106,7,106
107,7,107
108,7,108
109,8,109
110,8,110
111,8,111
112,8,112
113,8,113
114,8,114
115,6,115
116,8,116
117,7,117
118,8,118
119,7,119
120,8,120
121,8,121
122,8,122
123,7,123
124,7,124
125,7,125
126,8,126
127,8,127
128,7,128
129,7,129
130,7,130
131,8,131
132,8,132
133,8,133
134,7,134
135,7,135
136,8,136
137,7,137
138,8,138
139,7,139
140,7,140
141,6,141
142,7,142
143,7,143
144,8,144
145,8,145
146,8,146
147,6,147
148,8,148
149,7,149
150,8,150
151,7,151
152,8,152
153,8,153
154,8,154
155,6,155
156,8,156
157,7,157
158,8,158
159,8,159
160,8,160
161,8,161
162,8,162
163,6,163
164,6,164
165,8,165
166,8,166
167,7,167
168,7,168
169,8,169
170,7,170
171,7,171
172,6,172
173,7,173
174,6,174
175,8,175
176,8,176
177,8,177
178,7,178
179,7,179
180,8,180
181,8,181
182,7,182
183,7,183
184,8,184
185,8,185
186,8,186
187,8,187
188,8,188
189,8,189
190,8,190
191,8,191
192,8,192
193,7,193
194,8,194
195,6,195
196,7,196
197,8,197
198,7,198
199,8,199
200,6,200
201,8,201
202,5,202
203,8,203
204,8,204
205,8,205
206,7,206
207,7,207
208,7,208
209,8,209
210,8,210
211,8,211
212,8,212
213,8,213
214,7,214
215,8,215
216,8,216
217,7,217
218,8,218
219,8,219
220,8,220
221,7,221
222,8,222
223,8,223
224,7,224
225,8,225
226,8,226
227,6,227
228,7,228
229,8,229
230,8,230
231,8,231
232,8,232
233,8,233
234,8,234
235,6,235
236,6,236
237,7,237
238,7,238
239,8,239
240,8,240
241,7,241
242,7,242
243,7,243
244,7,244
245,8,245
246,8,246
247,8,247
248,7,248
249,8,249
250,7,250
251,7,251
252,7,252
253,7,253
254,8,254
255,7,255
256,7,256
257,7,257
258,8,258
259,7,259
260,7,260
261,6,261
262,8,262
263,8,263
264,8,264
265,8,265
266,7,266
267,7,267
268,7,268
269,7,269
270,8,270
271,8,271
272,7,272
273,7,273
274,7,274
275,8,275
276,8,276
277,7,277
278,8,278
279,8,279
280,8,280
281,8,281
282,7,282
283,8,283
284,8,284
285,8,285
286,6,286
287,8,287
288,8,288
289,8,289
290,8,290
291,7,291
292,7,292
293,7,293
294,6,294
295,8,295
296,8,296
297,8,297
298,7,298
299,7,299
300,5,300
301,7,301
302,7,302
303,6,303
304,8,304
305,7,305
306,8,306
307,5,307
308,6,308
309,8,309
310,7,310
311,7,311
312,8,312
313,8,313
314,8,314
315,8,315
316,7,316
317,7,317
318,6,318
319,8,319
320,7,320
321,8,321
322,7,322
323,7,323
324,8,324
325,8,325
326,7,326
327,8,327
328,8,328
329,8,329
330,7,330
331,8,331
332,6,332
333,7,333
334,7,334
335,8,335
336,7,336
337,7,337
338,8,338
339,5,339
340,7,340
341,8,341
342,8,342
343,8,343
344,5,344
345,7,345
346,7,346
347,8,347
348,8,348
349,8,349
350,8,350
351,7,351
352,8,352
353,7,353
354,8,354
355,8,355
356,7,356
357,7,357
358,8,358
359,8,359
360,7,360
361,7,361
362,6,362
363,8,363
364,7,364
365,8,365
366,8,366
367,8,367
368,7,368
369,8,369
370,8,370
371,8,371
372,8,372
373,7,373
374,8,374
375,7,375
376,8,376
377,8,377
378,7,378
379,8,379
380,8,380
381,8,381
382,7,382
383,7,383
384,8,384
385,7,385
386,8,386
387,8,387
388,6,388
389,6,389
390,7,390
391,7,391
392,8,392
393,8,393
394,6,394
395,8,395
396,8,396
397,7,397
398,7,398
399,7,399
400,6,400
401,8,401
402,8,402
403,7,403
404,7,404
405,8,405
406,8,406
407,7,407
408,8,408
409,8,409
410,8,410
411,7,411
412,8,412
413,7,413
414,8,414
415,6,415
416,7,416
417,7,417
418,8,418
419,6,419
420,7,420
421,8,421
422,8,422
423,8,423
424,8,424
425,7,425
426,8,426
427,7,427
428,8,428
429,8,429
430,7,430
431,8,431
432,8,432
433,6,433
434,6,434
435,8,435
436,8,436
437,8,437
438,8,438
439,7,439
440,7,440
441,5,441
442,7,442
443,7,443
444,8,444
445,8,445
446,8,446
447,7,447
448,8,448
449,8,449
450,8,450
451,7,451
452,7,452
453,8,453
454,7,454
455,8,455
456,7,456
457,8,457
458,8,458
459,7,459
460,8,460
461,8,461
462,8,462
463,8,463
464,7,464
465,8,465
466,8,466
467,8,467
468,8,468
469,8,469
470,8,470
471,8,471
472,6,472
473,7,473
474,7,474
475,7,475
476,8,476
477,7,477
478,8,478
479,8,479
480,8,480
481,5,481
482,8,482
483,8,483
484,8,484
485,7,485
486,8,486
487,7,487
488,8,488
489,7,489
490,7,490
491,7,491
492,8,492
493,6,493
494,8,494
495,8,495
496,8,496
497,7,497
498,8,498
499,6,499
500,7,500
501,7,501
502,7,502
503,8,503
504,7,504
505,8,505
506,6,506
507,8,507
508,7,508
509,8,509
510,7,510
511,8,511
512,8,512
513,8,513
514,8,514
515,7,515
516,8,516
517,7,517
518,8,518
519,8,519
520,8,520
521,5,521
522,8,522
523,8,523
524,8,524
525,8,525
526,8,526
527,8,527
528,6,528
529,7,529
530,4,530
531,8,531
532,8,532
533,7,533
534,8,534
535,8,535
536,8,536
537,7,537
538,7,538
539,8,539
540,8,540
541,6,541
542,6,542
543,8,543
544,8,544
545,7,545
546,6,546
547,7,547
548,7,548
549,7,549
550,8,550
551,6,551
552,8,552
553,8,553
554,8,554
555,8,555
556,8,556
557,7,557
558,6,558
559,8,559
560,8,560
561,7,561
562,8,562
563,8,563
564,8,564
565,8,565
566,8,566
567,7,567
568,7,568
569,7,569
570,5,570
571,6,571
572,6,572
573,6,573
574,7,574
575,7,575
576,8,576
577,6,577
578,6,578
579,7,579
580,7,580
581,5,581
582,8,582
583,6,583
584,8,584
585,7,585
586,8,586
587,8,587
588,8,588
589,7,589
590,7,590
591,7,591
592,6,592
593,8,593
594,8,594
595,8,595
596,7,596
597,8,597
598,7,598
599,7,599
600,7,600
601,6,601
602,5,602
603,8,603
604,8,604
605,7,605
606,7,606
607,8,607
608,6,608
609,8,609
610,8,610
611,5,611
612,7,612
613,7,613
614,8,614
615,7,615
616,8,616
617,7,617
618,7,618
619,8,619
620,6,620
621,8,621
622,8,622
623,8,623
624,8,624
625,8,625
626,8,626
627,7,627
628,6,628
629,7,629
630,6,630
631,8,631
632,8,632
633,7,633
634,6,634
635,7,635
636,6,636
637,8,637
638,7,638
639,7,639
640,8,640
641,7,641
642,8,642
643,8,643
644,8,644
645,7,645
646,8,646
647,8,647
648,7,648
649,8,649
650,8,650
651,7,651
652,7,652
653,7,653
654,8,654
655,8,655
656,7,656
657,7,657
658,7,658
659,6,659
660,7,660
661,7,661
662,7,662
663,8,663
664,7,664
665,7,665
666,8,666
667,8,667
668,6,668
669,7,669
670,8,670
671,7,671
672,7,672
673,8,673
674,7,674
675,7,675
676,7,676
677,8,677
678,8,678
679,8,679
680,8,680
681,8,681
682,7,682
683,8,683
684,7,684
685,6,685
686,8,686
687,7,687
688,8,688
689,7,689
690,8,690
691,7,691
692,8,692
693,8,693
694,8,694
695,8,695
696,8,696
697,8,697
698,7,698
699,8,699
700,8,700
701,8,701
702,6,702
703,7,703
704,8,704
705,8,705
706,7,706
707,7,707
708,7,708
709,8,709
710,7,710
711,7,711
712,5,712
713,8,713
714,8,714
715,8,715
716,7,716
717,8,717
718,7,718
719,7,719
720,7,720
721,8,721
722,7,722
723,8,723
724,6,724
725,8,725
726,8,726
727,7,727
728,8,728
729,7,729
730,7,730
731,7,731
732,7,732
733,6,733
734,7,734
735,8,735
736,8,736
737,7,737
738,8,738
739,8,739
740,8,740
741,7,741
742,6,742
743,7,743
744,8,744
745,8,745
746,7,746
747,8,747
748,8,748
749,6,749
750,7,750
751,8,751
752,8,752
753,7,753
754,8,754
755,7,755
756,7,756
757,7,757
758,8,758
759,8,759
760,8,760
761,7,761
762,8,762
763,8,763
764,7,764
765,7,765
766,7,766
767,6,767
768,8,768
769,7,769
770,8,770
771,8,771
772,5,772
773,7,773
774,5,774
775,5,775
776,8,776
777,7,777
778,7,778
779,6,779
780,6,780
781,6,781
782,7,782
783,7,783
784,7,784
785,7,785
786,8,786
787,8,787
788,7,788
789,7,789
790,8,790
791,7,791
792,8,792
793,7,793
794,7,794
795,5,795
796,8,796
797,6,797
798,7,798
799,8,799
800,7,800
801,8,801
802,7,802
803,8,803
804,7,804
805,7,805
806,5,806
807,7,807
808,8,808
809,8,809
810,7,810
811,8,811
812,7,812
813,8,813
814,8,814
815,8,815
816,7,816
817,7,817
818,8,818
819,7,819
820,7,820
821,8,821
822,8,822
823,7,823
824,7,824
825,8,825
826,8,826
827,8,827
828,8,828
829,6,829
830,5,830
831,8,831
832,7,832
833,8,833
834,7,834
835,7,835
836,7,836
837,6,837
838,6,838
839,6,839
840,7,840
841,8,841
842,8,842
843,8,843
844,8,844
845,7,845
846,8,846
847,8,847
848,8,848
849,6,849
850,7,850
851,7,851
852,8,852
853,8,853
854,8,854
855,8,855
856,8,856
857,8,857
858,8,858
859,7,859
860,7,860
861,8,861
862,8,862
863,8,863
864,8,864
865,8,865
866,7,866
867,8,867
868,8,868
869,8,869
870,7,870
871,7,871
872,8,872
873,7,873
874,7,874
875,7,875
876,8,876
877,8,877
878,8,878
879,8,879
880,8,880
881,8,881
882,8,882
883,7,883
884,7,884
885,7,885
886,7,886
887,8,887
888,8,888
889,8,889
890,7,890
891,8,891
892,8,892
893,8,893
894,8,894
895,7,895
896,8,896
897,8,897
898,6,898
899,8,899
900,7,900
901,8,901
902,8,902
903,8,903
904,8,904
905,8,905
906,8,906
907,7,907
908,8,908
909,8,909
910,8,910
911,7,911
912,6,912
913,7,913
914,8,914
915,8,915
916,8,916
917,7,917
918,8,918
919,7,919
920,7,920
921,8,921
922,7,922
923,6,923
924,8,924
925,7,925
926,7,926
927,8,927
928,7,928
929,7,929
930,5,930
931,7,931
932,7,932
933,5,933
934,7,934
935,6,935
936,7,936
937,6,937
938,6,938
939,8,939
940,8,940
941,6,941
942,5,942
943,8,943
944,7,944
945,8,945
946,8,946
947,5,947
948,8,948
949,5,949
950,8,950
951,7,951
952,7,952
953,8,953
954,7,954
955,8,955
956,8,956
957,7,957
958,8,958
959,7,959
960,7,960
961,8,961
962,7,962
963,6,963
964,8,964
965,8,965
966,7,966
967,8,967
968,7,968
969,8,969
970,7,970
971,7,971
972,7,972
973,7,973
974,8,974
975,7,975
976,7,976
977,8,977
978,8,978
979,7,979
980,7,980
981,7,981
982,7,982
983,8,983
984,7,984
985,7,985
986,8,986
987,6,987
988,7,988
989,8,989
990,8,990
991,8,991
992,8,992
993,5,993
994,7,994
995,7,995
996,7,996
997,8,997
998,7,998
999,8,999
1000,5,1000
1001,7,1001
1002,8,1002
1003,8,1003
1004,7,1004
1005,8,1005
1006,8,1006
1007,8,1007
1008,6,1008
1009,8,1009
1010,8,1010
1011,7,1011
1012,7,1012
1013,7,1013
1014,7,1014
1015,7,1015
1016,6,1016
1017,6,1017
1018,8,1018
1019,6,1019
1020,5,1020
1021,8,1021
1022,8,1022
1023,7,1023
1024,7,1024
1025,6,1025
1026,8,1026
1027,7,1027
1028,8,1028
